,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
536,"-94.7942,29.2995",Thu Jul 23 19:57:12 +0000 2020,dreamhome COVID19,,https://www.instagram.com/p/CC_0RG2Jgan/?igshid=to0wynm28pt9,2,1286389925617651712,,,,en,"Galveston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you, @robrod76 &amp; Maria, for allowing us to help y'all find your #dreamhome. Both trangdizzleinthehizzle &amp; I thoroughly enjoyed working with y'all. Sorry we couldn't be at the closing because of #COVID19 &amp;… https://t.co/rQYJ08yWBG",https://twitter.com/nguyenle/status/1286389925617651712,Fri Jan 09 14:28:23 +0000 2009,nguyenle,False,"What would you do if you weren't afraid?

Baseball isn't life, but it sure makes life more fun.",1459,815,173,25,"Houston, TX",Le Hoang Nguyen,nguyenle,7262,,http://winningagency.com,False
592,"-97.73549055,30.26585335",Thu Jul 23 22:04:01 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RcF9x1,0,1286421839963553792,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 The Jacksonville, Fla., component of the Republican National Convention has been cancelled, President Trump announced on Thursday, as cases of coronavirus https://t.co/ay7Qm4vz7P #atx #austin #all512",https://twitter.com/all512tv/status/1286421839963553792,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
611,"-97.7475,30.2677",Fri Jul 24 00:19:00 +0000 2020,covid19 covidmademedoit,,https://www.instagram.com/p/CDASOzMFjn6jZtdVoEcQmeMFYvpUJ3y8t7CToI0/?igshid=1w0j0by5kinmy,0,1286455807240896512,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Modern day #covid19 evening... this is how we do dinner time on Thursdays 😂 #covidmademedoit @ Austin, Texas https://t.co/UyR0mB5PQE",https://twitter.com/SaLaFarmer/status/1286455807240896512,Fri Dec 23 23:51:30 +0000 2011,SaLaFarmer,False,Relationship Manager • Educator • Entrepreneur,222,119,251,0,,Savannah Farmer,SaLaFarmer,651,,,False
629,"-96.84733007,32.95466594",Thu Jul 23 23:10:46 +0000 2020,bittersisters craftbeer beerme covid19,,https://www.instagram.com/p/CDAKa_RHJPw/?igshid=stj94uetmccr,1,1286438635135541248,,,,en,"Addison, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Come get your BEER TO GO!  Starting tomorrow (7/24) any purchases over $25 will include a sticker and koozie / over $50 will include a sticker, koozie, and pint glass.  #bittersisters #craftbeer #beerme #covid19… https://t.co/ZYmo7BpWFR",https://twitter.com/BitterSisters/status/1286438635135541248,Tue Aug 20 03:55:59 +0000 2013,BitterSisters,False,"Family-owned brewery in Addison, TX. Located at 15103 Surveyor Boulevard. Open to the public Tuesday - Friday 4PM-9PM, Saturday 11am-9PM, and Sunday 12PM-6PM",215,2516,186,86,"Addison, TX",BitterSistersBrewery,BitterSisters,450,,http://www.bittersistersbrewery.com,False
639,"-97.73549055,30.26585335",Thu Jul 23 23:30:02 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RcFMwz,0,1286443483524247552,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 Nearly a month after face masks were mandated and bars closed, Austin’s COVID-19 situation appears to be plateauing. New cases are down over the past week https://t.co/wjxIQHqo86 #atx #austin #all512",https://twitter.com/all512tv/status/1286443483524247552,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
650,"-95.40814,29.77173",Fri Jul 24 01:36:49 +0000 2020,covid,,https://www.instagram.com/p/CDAZX7mJRm8/?igshid=1qmcb9qkks894,1,1286475390291148800,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","“I said one day all them bags gon' get in your way, so pack light!” 👜

With so much #covid downtime lately, I’ve spent the last few weeks just reevaluating life as I pack to move on to my next chapter. It feels like… https://t.co/XLstsRt2Er",https://twitter.com/DJGracieChavez/status/1286475390291148800,Wed Oct 08 15:51:23 +0000 2008,DJGracieChavez,False,La Mera Mera https://t.co/kCPUxBrrap,2331,1066,604,38,"Houston, TX, USA",Gracie Chavez,DJGracieChavez,16596,,http://www.graciechavez.com,False
687,"-97.16159259,26.08609532",Fri Jul 24 01:11:22 +0000 2020,corona beach beachlife beachvibes beachday beachview beachvacation southpadreisland,,https://www.instagram.com/p/CDAYOUPgUjn/?igshid=cftfov2jvwiz,0,1286468987853955072,,,,en,"South Padre Island, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","One of them kinda days..! 

•
•
•
•
•
#corona #beach #beachlife #beachvibes #beachday #beachview #beachvacation #southpadreisland @ La Copa Inn Beach Front Hotel - South Padre Island https://t.co/PN4XUyQ2he",https://twitter.com/MG23_RR/status/1286468987853955072,Mon Aug 22 01:28:09 +0000 2011,MG23_RR,False,•Luxy Lifestyle• •RapRoyalty• •Fashion Designer• •Screen Printer•,949,564,2762,3,"El Paso, TX",Mozez_voorheez,MG23_RR,492,,http://tspott.com,False
733,"-96.7977,32.7774",Fri Jul 24 02:54:45 +0000 2020,reliency mentaltoughness covidrecovery faith change,,https://www.instagram.com/p/CDAkDluB3Ga/?igshid=t6iruxqtm8wf,5,1286495004953915392,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","In studio creating new coaching tools to help people re-invent during the pandemic. Tough times never last - but resilient people do. #reliency #mentaltoughness #covidrecovery #faith #change @ Dallas, Texas https://t.co/lW4XzJDVMq",https://twitter.com/dwightbain/status/1286495004953915392,Tue Aug 19 22:24:53 +0000 2008,dwightbain,False,"Change Author. Believer, Husband, Father, Reader & Jazz Music lover who adds value with transformational Counseling & Coaching #Crisis #MentalHealth #Change",10071,3823,4935,185,"Orlando, FL",dwight bain,dwightbain,21669,,http://dwightbain.com,False
734,"-96.6418327,33.6544748",Fri Jul 24 02:29:10 +0000 2020,maskUp itsTheLaw donut donuts food sweet yummy things foodie instafood cake dessert foodgasm donutday momosdonuts,https://twitter.com/momosdonuts/status/1286488565552164864/photo/1,,5,1286488565552164864,,,,en,"Sherman, TX",False,0,,,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","I can’t thank you enough for your continued support; pandemic, recession, politics &amp; death but yet my people remain with us. We love you for that! #maskUp #itsTheLaw #donut #donuts #food #sweet #yummy #things #foodie #instafood #cake #dessert #foodgasm  #donutday #momosdonuts https://t.co/a559t2XKBu",https://twitter.com/momosdonuts/status/1286488565552164864,Thu May 29 18:26:18 +0000 2014,momosdonuts,False,"EST. 2010 •Cooking Channel's Donut Showdown Competitor• 4:30AM-Noon Daily 2121 N. FM 1417 #G Sherman,TX 903-893-2397 #MomosDonuts #MoGains #donuts #doughnuts",7164,1337,725,33,"Sherman, TX",Momo's Donuts,momosdonuts,6839,,https://squareup.com/store/momosdonuts,False
858,"-97.7475,30.2677",Wed Apr 15 21:22:38 +0000 2020,coronarant,,https://www.instagram.com/p/B_BDWWVl0nu1MS_uhhFth4KEcazxDA2Up9_sKQ0/?igshid=bmcpfd1kkshj,0,1250535024245583872,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona Rant Number 3,478: don’t leave your f*cking latex glove in my driveway... #coronarant @ Austin, Texas https://t.co/Bb1kHfCgzf",https://twitter.com/jaybullington/status/1250535024245583872,Wed Jan 25 18:28:47 +0000 2012,jaybullington,False,,269,42,88,4,,Jay Bullington,jaybullington,1236,,,False
887,"-95.71006481,29.79016222",Thu Apr 16 03:59:38 +0000 2020,hippoquaranteams,,https://www.instagram.com/p/B_BwsOSJX78/?igshid=lraweb9zbxna,0,1250634934563278848,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Corona 31- Accessory Work #hippoquaranteams @ CrossFit Hippo https://t.co/Sa0EpXS6lf,https://twitter.com/crossfithippo/status/1250634934563278848,Mon Nov 24 17:10:51 +0000 2014,crossfithippo,False,"Join Our Herd 💪                             1507 Ricefield Suite 216, Houston, Texas",17,38,12,0,"Houston, TX",Crossfit Hippo,crossfithippo,1111,,http://www.crossfithippo.com,False
1069,"-97.73549055,30.26585335",Fri May 29 12:32:03 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXbDmh,0,1266346563665686528,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/iVYLDISuMV #atx #austin #all512,https://twitter.com/all512tv/status/1266346563665686528,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1086,"-95.49667,30.16964",Fri May 29 13:44:45 +0000 2020,,,https://www.instagram.com/p/CAxh67OnI_z/?igshid=1gbh4l9a4g65w,2,1266364861023260672,OGRebelina,,51481236.0,en,"The Woodlands, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@ogrebelina has made a custom Covid19 mask for @NateGriffFOX26 😡😡😡(as I check my mailbox for mine and see absolutely nothing) Say it with me folks: All My Life I Had To Fight! @ The Woodlands, Texas https://t.co/oD5ha8Drt8",https://twitter.com/isiahcareyFOX26/status/1266364861023260672,Sat Mar 27 13:35:01 +0000 2010,isiahcareyFOX26,False,FOX News Houston - Host of Isiah Factor Uncensored Mon - Fri at 10:30 PM on KRIV TV and https://t.co/TAPC0qYuQw,6050,16976,3395,219,"Houston, TX",Isiah Carey,isiahcareyFOX26,47863,,http://www.fox26houston.com,True
1119,"-97.73549055,30.26585335",Fri May 29 14:22:03 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXbZnh,0,1266374247024177152,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/6J6plOnsac #atx #austin #all512,https://twitter.com/all512tv/status/1266374247024177152,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1144,"-97.73549055,30.26585335",Fri May 29 15:35:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXbrQy,0,1266392740075454464,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/8cfZvdXhnp #atx #austin #all512,https://twitter.com/all512tv/status/1266392740075454464,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1164,"-96.82488622,32.74860467",Fri May 29 17:21:05 +0000 2020,openforbusiness readytoserve covid19 goodfood food fun community supportlocal friday oakcliff,,https://www.instagram.com/p/CAx6rtbHfXq/?igshid=1jdl969b39ivd,0,1266419302741291008,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Open For Business: The Local Oak is ready to serve the community.  #openforbusiness #readytoserve #covid19 #goodfood #food #fun #community #supportlocal #friday #oakcliff @ The Local Oak https://t.co/Xjo52XCWEk,https://twitter.com/oakcliffchamber/status/1266419302741291008,Wed Aug 12 14:22:44 +0000 2009,oakcliffchamber,False,We are a 600+ member non-profit corporation actively involved in promoting positive economic development and the quality of life for the Oak Cliff community.,109,2328,166,55,"Dallas, TX",Oak Cliff Chamber,oakcliffchamber,2910,,http://www.oakcliffchamber.org,False
1183,"-98.22341,32.2113299",Fri May 29 17:24:27 +0000 2020,,,https://www.instagram.com/p/CAx7EbgjHQO/?igshid=r3ocaglc1tfo,1,1266420152331100160,,,,en,"Stephenville, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank You to everyone who has donated to the ECUW- COVID-19 Response &amp; Relief Fund!  

Today we paid $2,500.00  in rent, mortgage and utilities for Erath County residents directly affected by the Pandemic. 

Great… https://t.co/6WMmqLpEB3",https://twitter.com/ErathUnitedWay/status/1266420152331100160,Thu Jun 13 15:41:43 +0000 2013,ErathUnitedWay,False,"We are dedicated to making Erath County a better place to live, for all of us, by working together.",3,57,34,1,"Stephenville, TX",Erath County United Way,ErathUnitedWay,200,,http://www.erathcountyuw.org,False
1243,"-95.82333,29.78773",Fri May 29 17:49:11 +0000 2020,,,https://www.instagram.com/p/CAx95LQjEcM/?igshid=1aie4o1idrz38,0,1266426373024870400,,,,en,"Katy, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BLACK LIVES MATTER. Period! Right now, there are TWO deadly viruses killing people: Coronavirus AND RACISM.⠀

In the words of the little girl in this video who witnessed her innocent dad get shot, ⠀
“Tell God we… https://t.co/8oNSM7Iq2H",https://twitter.com/kanionahenry/status/1266426373024870400,Tue Jan 05 00:14:19 +0000 2010,kanionahenry,False,𝐼 𝑎𝑚 𝑤ℎ𝑜 𝐆𝐎𝐃 𝑠𝑎𝑦𝑠 𝐼 𝑎𝑚.,14144,1129,449,3,City of Angels,Kaniona Henry 🕊,kanionahenry,31393,,https://youtu.be/CsFdJKDZ_Qw,False
1254,"-95.6969,29.9689",Fri May 29 19:58:41 +0000 2020,,,https://www.instagram.com/p/CAyMty5JyRP/?igshid=1dzhicpyrkzkd,0,1266458966357348352,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Beautiful flowers in my backyard! They don’t care about covid, or riots, their only purpose (I believe) is to bring beauty to this planet, and they do an amazing job! @ Cypress, Texas https://t.co/FOwoy9IWg8",https://twitter.com/ogshelly/status/1266458966357348352,Fri Jun 18 00:18:29 +0000 2010,ogshelly,False,"Geological Engineer, MBA - CEO | Mineralogist | Photographer | Lead Guitar player",23454,9909,10518,151,"Texas, USA",Oscar G. Shelly,ogshelly,45228,,http://oscarelmexicanopics.blogspot.com,False
1261,"-97.73549055,30.26585335",Fri May 29 19:10:03 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXcY9w,0,1266446726245675008,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 From Texas Standard : The pandemic has had an outsized affect on Texas prisons. Almost 4,000 inmates have tested positive for COVID-19, and 43 people in https://t.co/XqDdkSdEVc #atx #austin #all512",https://twitter.com/all512tv/status/1266446726245675008,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1286,"-97.73549055,30.26585335",Fri May 29 21:01:03 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXcqFd,0,1266474660545196032,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/hHuHzTaKfq #atx #austin #all512,https://twitter.com/all512tv/status/1266474660545196032,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1313,"-97.73549055,30.26585335",Fri May 29 22:11:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXczgP,0,1266492399859073024,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 Three of Texas' top Republican leaders are vigorously fighting efforts to expand mail-in voting during the coronavirus pandemic, arguing it will lead to https://t.co/cDtuNo5fL0 #atx #austin #all512",https://twitter.com/all512tv/status/1266492399859073024,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1323,"-97.73549055,30.26585335",Fri May 29 22:04:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXcytg,0,1266490638662381568,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/cYDEippReQ #atx #austin #all512,https://twitter.com/all512tv/status/1266490638662381568,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1353,"-95.82333,29.78773",Fri May 29 23:17:49 +0000 2020,Wemadeit summerbreak2020 mommyandsontime,,https://www.instagram.com/p/CAyjgj2Bx9kT-jNbUoAsvEh5nBCrpV2wBtoCwE0/?igshid=57uxqdb33wpr,0,1266509079003922432,,,,en,"Katy, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TGIF...”School’s out for the summer”...now time to ponder summer camp with COVID-19 social distancing...scary! #Wemadeit #summerbreak2020 #mommyandsontime @ Katy, Texas https://t.co/9rDMvQnxoR",https://twitter.com/Mosaic_life/status/1266509079003922432,Fri Aug 05 03:05:39 +0000 2011,Mosaic_life,False,Mosaic Life Online is a beautiful platform to encourage us to love ourselves...Living life to the fullest,9,13,50,0,,Mosaic,Mosaic_life,64,,http://mosaiclifeonline.blogspot.com,False
1394,"-97.73549055,30.26585335",Sat May 30 01:01:02 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RXdHsm,0,1266535055117021184,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Friday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/JytCHpcR3Z #atx #austin #all512,https://twitter.com/all512tv/status/1266535055117021184,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1491,"-96.8261,33.1508",Wed Apr 29 04:33:36 +0000 2020,corona mode,,https://www.instagram.com/p/B_jTAT6Fvfd/?igshid=jy6eec2nr7bz,0,1255354524778270720,,,,en,"Frisco, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No Caption #corona #mode @ Frisco, Texas https://t.co/EpzUjeHqXY",https://twitter.com/TabbyMbeky/status/1255354524778270720,Mon Sep 16 07:22:30 +0000 2013,TabbyMbeky,False,"Once you become Fearless ,Life becomes limitless",1,114,39,1,United States,Tabby Mbeky,TabbyMbeky,91,,https://www.linkedin.com/in/tabby-mbeky-wanjiru-19ba72a3/,False
1520,"-98.5,29.4167",Wed Apr 29 04:16:18 +0000 2020,homeschool quarantine school kindergarten extendedspringbreak coronavirus covid19 stayhome stayhomeworksafe,,https://www.instagram.com/p/B_jRBYZHmbs/?igshid=1n1on8mlwnpjd,0,1255350169937293312,,,,en,"San Antonio, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","📚Day 25 of RONA Elementary - Off day for the Day Parade 😫, instead pediatrician appointment📚
.
.
.
#homeschool #quarantine #school #kindergarten #extendedspringbreak #coronavirus #covid19 #stayhome #stayhomeworksafe… https://t.co/YV6Retot34",https://twitter.com/SASPURSBABY/status/1255350169937293312,Tue May 27 20:02:54 +0000 2014,SASPURSBABY,False,"🏀San Antonio Spurs🏀 🐺 Littlest Spurs Fan🐺 🏆San Antonio, TX🏆  🎥Follow My Adventures🎥 🚼Grow Up with Me⛹",5504,286,266,33,"San Antonio, TX",Ethan Allsup,SASPURSBABY,16186,,,False
1536,"-106.489,31.7658",Wed Apr 29 06:06:29 +0000 2020,masksforsale coronavirus wereallinthistogether staysafe,,https://www.instagram.com/p/B_jdokylpjc/?igshid=1b7t2bijdl9rn,0,1255377898057486336,,,,en,"El Paso, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I made another batch. I just gotta attach the ties. $5  #masksforsale #coronavirus #wereallinthistogether #staysafe @ El Paso, Texas https://t.co/JDeQAjHQcu",https://twitter.com/Macksal/status/1255377898057486336,Mon Apr 27 04:17:58 +0000 2009,Macksal,False,"Wife. mother. God. Family. NBA SPURS. Charmed! Dogs, Crafts, & TV, Love TEXAS I'm a real person.",4602,507,907,14,Texas,Sandra McNeil,Macksal,15305,,http://sandramcneil.com,False
1638,"-95.36388,29.66394",Wed Apr 29 09:12:23 +0000 2020,,,https://www.instagram.com/p/B_jwBcDgiyy/?igshid=3lmm68t14f17,0,1255424682066685952,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥Billionaire Vending Member @BOOSIEOFFICIAL talks about his experiences during the coronavirus on @breakfastclubam and gives great product promotion! 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾
Much appreciated my guy 
quavo_badazz__g… https://t.co/OmsAOs2GIX",https://twitter.com/thevenddoctor/status/1255424682066685952,Sat Sep 21 14:16:46 +0000 2013,thevenddoctor,False,"The Vend Doctor is a family owned business since 2001. Our company focuses on providing innovative high quality machines to new markets. Hair, Safety, Marijuana",35,335,389,12,United States,"The Vend Doctor,LLC",thevenddoctor,813,,http://www.billionairevending.com,False
1647,"-101.878,33.5647",Wed Apr 29 09:28:10 +0000 2020,drip sauce memes funny comedy knot rip kobe captionthis lol hairstyles haircut makeup tutorial fade faded quarantine covid19,,https://www.instagram.com/p/B_j0tvGjNCB/?igshid=1j2rcbt1u2113,0,1255428653879525376,,,,en,"Lubbock, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just got my new fade #drip #sauce 
Best Caption wins Knot a damn thing . 
#memes #funny #comedy #knot #24 #rip #kobe #captionthis #lol #hairstyles #haircut #makeup #tutorial #fade #faded #quarantine #covid19… https://t.co/pn5JbmZ7he",https://twitter.com/iAmTizz3lbeatz/status/1255428653879525376,Mon Mar 25 21:15:32 +0000 2019,iAmTizz3lbeatz,False,🎹| Music Producer | Beat Maker 💰| I Run @spotify playlist | I get U paid 💸 💿| High Quality Instrumentals / promo 🔌  https://t.co/tUzW89KqgK,451,385,909,0,"Lubbock, TX",@Tizz3lbeatz,iAmTizz3lbeatz,850,,https://g.co/kgs/RGbJxD,False
1732,"-97.7475,30.2677",Wed Apr 29 13:11:45 +0000 2020,coronavirus,,https://www.instagram.com/p/B_kOTeVnCwF/?igshid=1rzf4d6nnejr1,0,1255484922627788800,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Me, once the quarantine is over. I’m the sheep. #coronavirus @ Austin, Texas https://t.co/14PGxcHdC0",https://twitter.com/markuspacal/status/1255484922627788800,Fri Sep 23 19:15:26 +0000 2011,markuspacal,False,,5214,222,666,0,ATX,Markus Pacal,markuspacal,9828,,,False
1771,"-95.56404977,29.56304729",Wed Apr 29 13:47:59 +0000 2020,puzzle wednesday crueltyfree mystinitans pasttime behindthegun covid astp_sunlesspros inthistogether airbrushtan spraydontlay strongertogether,,https://www.instagram.com/p/B_kScmMB8IN/?igshid=2l6opooxd7zo,0,1255494040180662272,,,,en,"Missouri City, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I love puzzles. 🧩 🧩 #puzzle  #wednesday 💕💕
.
.
.
.
.
.
.
.
#crueltyfree #mystinitans #pasttime #behindthegun @mystinitans #covid #astp_sunlesspros
#inthistogether #airbrushtan #spraydontlay #strongertogether… https://t.co/5k0xgq2wmq",https://twitter.com/Mystinitans/status/1255494040180662272,Mon Jul 29 20:58:55 +0000 2013,Mystinitans,False,ASTP Founding Member ☀️ All 5 ⭐️ Reviews Custom Spray Tan 😍 Rapid Rinse Full Body Tans 👙 832-808-0008 Text/Call 📱 Book Online 24/7 💻,1,35,26,0,"Missouri City, Texas",Mystini,Mystinitans,876,,http://www.mystini.com,False
1827,"-97.73549055,30.26585335",Wed Apr 29 16:40:04 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RVhlFZ,0,1255537343089577984,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRB22rA We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/iRYOsCK7vi #atx #austin #all512,https://twitter.com/all512tv/status/1255537343089577984,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5209,,http://www.all512.com,False
1850,"-95.54174423,30.22458756",Wed Apr 29 15:38:46 +0000 2020,coronavirus,,https://www.instagram.com/p/B_kfIB8pnKe/?igshid=13eoi0s8ufrtr,0,1255521919983652864,,,,en,"The Woodlands, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Business practices are changing and may not go back to the way they were before. We are taking #coronavirus seriously. We understand that the health and safety of you, your family, and employees are on the line.… https://t.co/2spjdLBwEM",https://twitter.com/oe_woodlands/status/1255521919983652864,Sat Sep 15 12:26:59 +0000 2018,oe_woodlands,False,"Office Evolution provides real business solutions by offering executive offices, conference rooms, day offices, mail services and co-working space.",15,25,44,0,"The Woodlands, TX",Office Evolution - Woodlands/Conroe,oe_woodlands,280,,http://www.officeevolution.com/locations/woodlands,False
